syllable,syllable_duration,word,word_begin,word_end,word_num_syllables,word_stress_pattern,utterance_speech_rate,speaker,file
S.OW1,0.5900000000000007,so,7.39,7.98,1,1,2.8301886792452815,1995,1995-1826-0023
W.EY1,0.25,waiting,1.96,2.53,2,1-0,3.71900826446281,1995,1995-1837-0010
W.IY1,0.20000000000000018,weeping,2.77,3.32,2,1-0,3.6363636363636376,1995,1995-1837-0010
L.EY1,0.25,later,4.6,5.2,2,1-0,4.6966731898238745,1995,1995-1836-0013
R.UW1,0.3599999999999999,ruined,3.2,3.76,2,1-0,3.9408866995073897,1995,1995-1837-0000
F.L.IY1.S,0.48,fleece,1.05,1.53,1,1,4.37956204379562,1995,1995-1837-0000
B.AH1.T,0.20999999999999996,but,2.85,3.06,1,1,4.411764705882352,1995,1995-1826-0020
AH1,0.14999999999999947,others,7.24,7.78,2,1-0,5.543237250554324,1995,1995-1836-0003
W.UH1,0.14000000000000012,woman,2.58,2.96,2,1-0,5.555555555555555,1995,1995-1836-0003
G.OW1,0.47,go,1.61,2.08,1,1,3.7433155080213902,1995,1995-1826-0010
B.IH1.N,0.2999999999999998,been,4.17,4.47,1,1,5.910165484633571,1995,1995-1826-0000
T.EH1.N,0.6200000000000001,ten,2.51,3.13,1,1,3.8732394366197185,1995,1995-1837-0020
S.T.ER1.D,0.5800000000000001,stirred,5.13,5.71,1,1,3.4013605442176877,1995,1995-1837-0007
S.T.IY1.M.D,0.6000000000000014,steamed,8.11,8.71,1,1,3.284671532846714,1995,1995-1837-0007
S.T.IH1.L,0.54,still,3.49,4.03,1,1,4.087193460490463,1995,1995-1837-0007
S.IH1,0.17999999999999972,sister,18.05,18.58,2,1-0,4.761904761904766,1995,1995-1836-0004
S.M.IH1.TH,0.379999999999999,smith,21.59,21.97,1,1,4.054054054054058,1995,1995-1836-0004
F.IH1.NG,0.23999999999999844,fingers,9.38,9.91,2,1-0,4.562737642585551,1995,1995-1836-0004
D.EY1,0.4200000000000017,day,32.97,33.39,1,1,5.494505494505494,1995,1995-1836-0004
JH.ER1,0.25,jersey,26.19,26.7,2,1-0,5.491990846681921,1995,1995-1836-0004
HH.OW1,0.18999999999999773,hostess,29.87,30.44,2,1-0,5.309734513274336,1995,1995-1836-0004
F.Y.UW1,0.4400000000000004,few,6.55,6.99,1,1,4.7407407407407405,1995,1995-1836-0004
R.IH1,0.17000000000000015,riddle,1.45,1.87,2,1-0,5.421686746987952,1995,1995-1837-0018
W.EY1,0.4400000000000013,way,9.95,10.39,1,1,4.477611940298507,1995,1995-1837-0018
K.R.IY1.K,0.4299999999999997,creek,6.37,6.8,1,1,4.4491525423728815,1995,1995-1837-0018
F.AO1.R,0.27,fortunately,0.15,0.99,4,1-0-0-0,4.761904761904762,1995,1995-1836-0014
M.AE1,0.3100000000000005,matters,8.11,8.9,2,1-0,4.567699836867862,1995,1995-1836-0014
K.AW1.N,0.2599999999999998,county,2.0,2.49,2,1-0,3.7815126050420163,1995,1995-1826-0008
DH.EH1.R,0.48,there,1.75,2.23,1,1,2.030456852791878,1995,1995-1826-0007
D.AA1,0.25,dollars,6.37,6.97,2,1-0,4.482758620689656,1995,1995-1826-0007
L.OW1,0.5500000000000007,lo,4.31,4.86,1,1,3.8543897216274092,1995,1995-1837-0027
HH.ER0,0.3099999999999996,her,6.23,6.54,1,1,4.761904761904763,1995,1995-1837-0027
EH1.M,0.12,empty,0.8,1.18,2,1-0,5.05050505050505,1995,1995-1837-0028
N.UW1,0.4500000000000002,knew,1.67,2.12,1,1,4.166666666666665,1995,1995-1837-0028
P.R.OW1.Z,0.6299999999999999,prose,5.32,5.95,1,1,3.0612244897959178,1995,1995-1826-0017
B.AH1.T,0.22999999999999998,but,2.49,2.72,1,1,5.462184873949579,1995,1995-1826-0017
L.AE1.N.D,0.5999999999999996,land,2.41,3.01,1,1,4.25531914893617,1995,1995-1837-0021
AO1.R,0.19000000000000128,orleans,9.29,9.89,2,1-0,4.687499999999999,1995,1995-1826-0001
Y.EH1.T,0.25,yet,2.87,3.12,1,1,4.498269896193771,1995,1995-1826-0001
K.L.AY1,0.29000000000000004,climate,6.43,7.01,2,1-0,4.571428571428571,1995,1995-1826-0001
TH.AO1.T,0.42999999999999994,thought,1.01,1.44,1,1,4.838709677419355,1995,1995-1837-0011
S.AE1.D,0.38000000000000034,sadly,2.57,3.23,2,1-0,4.081632653061225,1995,1995-1837-0011
B.AH1.T,0.27,but,0.15,0.42,1,1,3.7037037037037033,1995,1995-1836-0012
W.EH1.L,0.40000000000000036,welcomed,2.82,3.51,2,1-0,3.7037037037037046,1995,1995-1836-0012
K.AA1,0.27000000000000046,cotton,5.68,6.24,2,1-0,5.128205128205127,1995,1995-1826-0021
Y.UW1.S,0.5299999999999994,use,9.26,9.79,1,1,3.273809523809524,1995,1995-1826-0021
G.OW1,0.4399999999999995,go,10.8,11.24,1,1,4.761904761904763,1995,1995-1826-0021
F.AE1.N,0.25,fantasy,5.64,6.3,3,1-0-0,5.027932960893855,1995,1995-1837-0001
L.AY1.F,0.41000000000000014,life,1.94,2.35,1,1,4.444444444444445,1995,1995-1837-0001
IH0.T,0.15000000000000036,it,8.42,8.57,1,1,3.9024390243902425,1995,1995-1837-0001
M.EH1.N,0.41000000000000014,men,1.69,2.1,1,1,4.615384615384615,1995,1995-1836-0002
M.EY1.D,0.5300000000000002,made,4.91,5.44,1,1,3.269230769230769,1995,1995-1837-0029
L.AH1.V,0.5700000000000003,love,7.33,7.9,1,1,4.3478260869565215,1995,1995-1837-0026
B.AO1.R,0.2899999999999998,borders,1.8,2.42,2,1-0,4.166666666666666,1995,1995-1837-0026
G.R.OW1.N,0.5899999999999999,grown,4.5,5.09,1,1,4.1841004184100425,1995,1995-1837-0026
K.AW1.N,0.2799999999999998,county,1.6,2.22,2,1-0,3.517587939698492,1995,1995-1826-0006
K.L.AE1.S,0.79,class,6.63,7.42,1,1,3.4343434343434347,1995,1995-1826-0009
JH.AA1.N,0.5799999999999998,john,1.51,2.09,1,1,2.9761904761904763,1995,1995-1826-0009
B.OY1.Z,0.6099999999999999,boys,2.92,3.53,1,1,3.6697247706422025,1995,1995-1826-0019
HH.ER0,0.29000000000000004,her,3.55,3.84,1,1,4.986149584487535,1995,1995-1826-0016
N.AO1.R,0.2400000000000002,northward,5.12,5.68,2,1-0,5.228758169934642,1995,1995-1826-0016
N.OW1,0.3799999999999999,no,5.22,5.6,1,1,2.6315789473684217,1995,1995-1826-0026
T.AO1,0.29000000000000004,talking,7.67,8.3,2,1-0,4.237288135593218,1995,1995-1826-0026
TH.IH1.NG.Z,0.5700000000000003,things,12.84,13.41,1,1,2.4096385542168672,1995,1995-1826-0026
TH.IH1.NG,0.41000000000000014,thing,13.89,14.3,1,1,3.03030303030303,1995,1995-1826-0026
K.AA1,0.21999999999999886,cotton,14.71,15.19,2,1-0,4.1666666666666785,1995,1995-1826-0026
T.AO1,0.2400000000000002,talking,8.93,9.58,2,1-0,3.4482758620689684,1995,1995-1826-0026
B.OY1,0.47999999999999954,boy,4.19,4.67,1,1,5.3921568627450975,1995,1995-1826-0026
M.IH1.S.T.S,0.6100000000000001,mists,1.97,2.58,1,1,3.265306122448979,1995,1995-1837-0006
N.AW1,0.43999999999999995,now,3.1,3.54,1,1,4.6920821114369495,1995,1995-1837-0009
N.IY1,0.1999999999999993,negroes,7.07,7.78,2,1-0,4.330708661417323,1995,1995-1836-0005
F.AO1.R,0.2400000000000002,forthwith,10.02,10.72,2,1-1,5.2434456928838955,1995,1995-1836-0005
AH1,0.08000000000000007,uppermost,3.32,4.06,3,1-0-2,3.608247422680413,1995,1995-1837-0019
T.R.IY1,0.4900000000000002,tree,6.37,6.86,1,1,4.455445544554454,1995,1995-1837-0016
K.AA1,0.31999999999999995,cotton,0.28,0.97,2,1-0,2.8985507246376816,1995,1995-1826-0014
P.AO1.Z.D,0.5599999999999998,paused,1.76,2.32,1,1,2.5000000000000004,1995,1995-1826-0014
T.R.IY1,0.5300000000000002,tree,4.64,5.17,1,1,4.2682926829268295,1995,1995-1837-0024
DH.EH1.R,0.41000000000000014,there,2.17,2.58,1,1,3.404255319148936,1995,1995-1826-0004
K.AA1,0.26000000000000023,cotton,3.81,4.37,2,1-0,4.761904761904762,1995,1995-1826-0002
B.EH1.D,0.44999999999999973,bed,2.81,3.26,1,1,4.62046204620462,1995,1995-1837-0022
S.W.AA1.M.P,0.54,swamp,0.77,1.31,1,1,2.857142857142857,1995,1995-1837-0002
S.W.AA1.M.P,0.52,swamp,2.11,2.63,1,1,2.586206896551724,1995,1995-1837-0002
DH.EH1.M,0.5,them,2.19,2.69,1,1,3.90625,1995,1995-1826-0022
S.EH1,0.23000000000000043,senate,5.22,5.74,2,1-0,4.936014625228519,1995,1995-1836-0001
B.R.IH1.JH,0.5,bridge,7.49,7.99,1,1,3.8095238095238084,1995,1995-1837-0012
K.L.IH1,0.2699999999999996,clearing,4.94,5.54,2,1-0,4.4036697247706424,1995,1995-1837-0012
AY1.Z,0.5700000000000003,eyes,4.01,4.58,1,1,4.0,1995,1995-1836-0011
S.AY1.T,0.48999999999999977,sight,2.87,3.36,1,1,5.128205128205128,1995,1995-1826-0015
JH.AA1.N,0.74,john,0.45,1.19,1,1,2.1505376344086025,1995,1995-1826-0005
W.ER1.K,0.5,work,4.18,4.68,1,1,4.320987654320988,1995,1995-1826-0005
S.W.AA1.M.P,0.5099999999999998,swamp,8.75,9.26,1,1,4.048582995951417,1995,1995-1837-0025
T.R.EH1,0.21999999999999975,tremulous,5.86,6.56,3,1-0-0,3.7383177570093458,1995,1995-1837-0025
K.R.IY1,0.24,creature,1.76,2.29,2,1-0,4.524886877828054,1995,1995-1837-0005
P.L.IY1.Z,0.51,please,1.66,2.17,1,1,3.141361256544503,1995,1995-1826-0025
Y.UW1,0.13999999999999968,you,2.97,3.11,1,1,3.846153846153846,1995,1995-1826-0025
R.EY1,0.2400000000000002,races,5.84,6.56,2,1-0,3.7234042553191493,1995,1995-1836-0009
N.AA1.T,0.41000000000000014,not,5.87,6.28,1,1,3.2467532467532467,1995,1995-1837-0004
N.AA1.T,0.41000000000000014,not,3.92,4.33,1,1,3.3412887828162288,1995,1995-1837-0004
T.EY1,0.22999999999999954,table,4.91,5.45,2,1-0,4.477611940298508,2094,2094-142345-0029
S.T.R.IY1.M,0.6199999999999992,stream,7.41,8.03,1,1,4.545454545454547,2094,2094-142345-0029
Y.UW1,0.22999999999999998,you,1.03,1.26,1,1,4.0,2094,2094-142345-0051
SH.EH1,0.20000000000000018,shepherd,4.38,4.91,2,1-0,5.7142857142857135,2094,2094-142345-0051
HH.AA1.R,0.1999999999999993,harness,4.86,5.49,2,1-0,4.564315352697095,2094,2094-142345-0009
OW1,0.11000000000000032,open,2.36,2.78,2,1-0,4.255319148936171,2094,2094-142345-0009
G.AA1,0.21000000000000085,gossip,13.44,13.91,2,1-0,4.109589041095891,2094,2094-142345-0009
W.IH1.CH,0.45999999999999996,which,4.15,4.61,1,1,2.173913043478261,2094,2094-142345-0006
S.K.AH1.L.P,0.379999999999999,sculpture,10.22,10.89,2,1-0,3.801169590643274,2094,2094-142345-0006
N.OW1.Z,0.6300000000000008,nose,12.85,13.48,1,1,4.979253112033195,2094,2094-142345-0006
D.AA1.L,0.54,doll,3.19,3.73,1,1,4.024767801857585,2094,2094-142345-0006
B.AY1,0.37,by,0.6,0.97,1,1,5.2631578947368425,2094,2094-142345-0058
D.EH1,0.16000000000000014,dairy,2.08,2.68,2,1-0,5.5555555555555545,2094,2094-142345-0058
S.M.AY1,0.27000000000000046,smiling,6.51,7.05,2,1-0,5.140186915887851,2094,2094-142345-0057
IH0.T,0.25,it,9.44,9.69,1,1,5.963302752293579,2094,2094-142345-0057
B.R.IH1.K,0.4500000000000002,brick,2.65,3.1,1,1,4.230769230769231,2094,2094-142345-0000
W.IH1.N,0.1999999999999993,windows,20.1,20.79,2,1-0,3.6585365853658525,2094,2094-142345-0000
L.AY1,0.15999999999999925,lichen,5.98,6.51,2,1-0,4.761904761904763,2094,2094-142345-0000
B.R.IH1.K,0.46999999999999886,brick,12.81,13.28,1,1,4.069767441860468,2094,2094-142345-0000
P.L.EY1.S,0.620000000000001,place,21.45,22.07,1,1,3.809523809523807,2094,2094-142345-0000
P.EY1.L,0.6799999999999997,pale,4.59,5.27,1,1,3.0864197530864206,2094,2094-142345-0000
G.EY1,0.1999999999999993,gables,18.91,19.65,2,1-0,4.216867469879518,2094,2094-142345-0000
HH.IY1,0.27,he,1.77,2.04,1,1,5.228758169934641,2094,2094-142345-0047
P.AE1,0.2200000000000002,passage,3.97,4.61,2,1-0,4.861111111111111,2094,2094-142345-0048
D.AO1.R,0.3700000000000001,door,5.66,6.03,1,1,6.086956521739128,2094,2094-142345-0048
T.ER1.N.D,0.46999999999999975,turned,4.62,5.09,1,1,3.6809815950920246,2094,2094-142345-0010
D.IH1,0.129999999999999,dishes,21.43,22.01,2,1-0,3.6529680365296784,2094,2094-142345-0010
S.K.R.IY1.N,0.6099999999999994,screen,13.63,14.24,1,1,4.229607250755286,2094,2094-142345-0010
Y.UW1.S,0.6400000000000006,use,16.38,17.02,1,1,3.1578947368421075,2094,2094-142345-0010
S.AO1,0.20000000000000007,sorrel,0.7,1.31,2,1-0,4.3478260869565215,2094,2094-142345-0010
T.EY1,0.21000000000000085,table,25.79,26.25,2,1-0,3.778337531486147,2094,2094-142345-0010
AO1.R,0.16999999999999993,ornament,15.34,15.91,3,1-0-0,5.263157894736842,2094,2094-142345-0010
S.ER1,0.22000000000000064,surfaces,9.26,10.1,3,1-0-0,4.319654427645788,2094,2094-142345-0010
JH.AE1,0.22000000000000242,jasper,29.47,30.14,2,1-0,4.1916167664670665,2094,2094-142345-0010
IH0.T,0.17999999999999994,it,1.75,1.93,1,1,6.0606060606060606,2094,2094-142345-0020
D.EH1,0.16999999999999993,dairy,6.44,6.93,2,1-0,4.669260700389106,2094,2094-142345-0030
S.W.IH1.F.T,0.3599999999999999,swiftness,3.42,4.14,2,1-0,4.453441295546559,2094,2094-142345-0030
P.IH1.G,0.3899999999999988,pig,15.21,15.6,1,1,4.572564612326044,2094,2094-142345-0030
F.AE1.T,0.4900000000000002,fat,9.9,10.39,1,1,5.084745762711866,2094,2094-142345-0030
R.AH1.N,0.47000000000000064,run,8.43,8.9,1,1,4.938271604938271,2094,2094-142345-0030
N.OW1,0.3500000000000001,know,2.59,2.94,1,1,5.0,2094,2094-142345-0018
F.L.AO1.R,0.5700000000000001,floor,1.21,1.78,1,1,4.430379746835443,2094,2094-142345-0018
S.ER1,0.3799999999999999,sir,1.73,2.11,1,1,4.294478527607362,2094,2094-142345-0050
Y.UW1.Z,0.5,use,3.04,3.54,1,1,5.511811023622047,2094,2094-142345-0050
N.AW1,0.42000000000000015,now,1.91,2.33,1,1,4.972375690607735,2094,2094-142345-0007
B.IY1.M.Z,0.669999999999999,beams,7.95,8.62,1,1,3.846153846153848,2094,2094-142345-0008
R.EY1.N,0.46999999999999975,rain,4.86,5.33,1,1,4.149377593360995,2094,2094-142345-0008
P.AA1,0.18999999999999773,possible,30.62,31.16,3,1-0-0,5.699481865284975,2094,2094-142345-0008
D.R.IH1.NG.K,0.4400000000000013,drink,28.33,28.77,1,1,6.2500000000000036,2094,2094-142345-0008
M.IH1,0.19000000000000128,mirror,23.43,23.99,2,1-0,5.0,2094,2094-142345-0008
D.AH1.K.S,0.5299999999999976,ducks,25.46,25.99,1,1,3.750000000000005,2094,2094-142345-0008
S.T.R.AO1,0.5999999999999996,straw,10.98,11.58,1,1,3.7174721189591087,2094,2094-142345-0008
D.R.EY1.N,0.5299999999999976,drain,21.96,22.49,1,1,5.651105651105656,2094,2094-142345-0008
SH.EH1.D,0.4499999999999993,shed,17.1,17.55,1,1,3.8387715930902107,2094,2094-142345-0008
AO1.R,0.1499999999999999,order,2.14,2.52,2,1-0,5.3921568627450975,2094,2094-142345-0060
K.AE1.S.T,0.6299999999999999,cast,3.06,3.69,1,1,4.518072289156627,2094,2094-142345-0037
IH0.T,0.16000000000000014,it,9.83,9.99,1,1,5.0541516245487355,2094,2094-142345-0037
W.ER1.K,0.41999999999999993,work,6.47,6.89,1,1,4.433497536945814,2094,2094-142345-0037
HH.AW1.S,0.6399999999999988,house,9.89,10.53,1,1,5.032822757111598,2094,2094-142345-0038
HH.ER0,0.2699999999999996,her,19.47,19.74,1,1,5.079365079365082,2094,2094-142345-0038
HH.AA1.R.T,0.4400000000000013,heart,12.54,12.98,1,1,4.142011834319524,2094,2094-142345-0038
D.EY1.N,0.2699999999999996,danger,15.5,16.06,2,1-0,5.166051660516607,2094,2094-142345-0038
AH1,0.08000000000000007,others,4.83,5.37,2,1-0,4.722792607802875,2094,2094-142345-0038
AY1,0.16999999999999993,iron,5.99,6.34,2,1-0,6.6115702479338845,2094,2094-142345-0028
W.EH1.T,0.48,wet,3.03,3.51,1,1,3.1847133757961785,2094,2094-142345-0028
Y.UW1,0.33000000000000007,you,3.08,3.41,1,1,4.482758620689655,2094,2094-142345-0034
AH1.P,0.27999999999999936,up,7.53,7.81,1,1,5.147058823529411,2094,2094-142345-0034
T.OW1.L.D,0.5800000000000001,told,2.39,2.97,1,1,3.012048192771084,2094,2094-142345-0024
W.AO1.R.M,0.5899999999999999,warm,4.26,4.85,1,1,3.8709677419354844,2094,2094-142345-0024
K.AA1.N,0.21999999999999975,consequently,7.05,7.85,4,1-0-2-0,4.724409448818899,2094,2094-142345-0014
IH1.N,0.35999999999999943,in,6.48,6.84,1,1,5.063291139240506,2094,2094-142345-0043
HH.AO1.R,0.19999999999999973,horses,3.93,4.6,2,1-0,5.147058823529411,2094,2094-142345-0043
W.IH1.N,0.18000000000000016,window,1.69,2.15,2,1-0,4.878048780487805,2094,2094-142345-0004
M.IH1,0.13999999999999968,minute,2.74,3.18,2,1-0,6.451612903225806,2094,2094-142345-0053
B.AY1,0.4399999999999995,by,4.24,4.68,1,1,4.932735426008969,2094,2094-142345-0023
S.EY1,0.46999999999999975,say,4.34,4.81,1,1,4.615384615384616,2094,2094-142345-0033
S.OW1,0.4900000000000002,so,11.89,12.38,1,1,4.29447852760736,2094,2094-142345-0033
HH.AA1.R.T,0.4800000000000004,heart,9.92,10.4,1,1,4.580152671755723,2094,2094-142345-0033
Y.UW1,0.3000000000000007,you,8.62,8.92,1,1,5.454545454545456,2094,2094-142345-0033
AH1.P,0.33000000000000007,up,9.73,10.06,1,1,3.4682080924855483,2094,2094-142345-0003
B.AE1.G.Z,0.620000000000001,bags,13.54,14.16,1,1,3.3333333333333335,2094,2094-142345-0003
F.L.AO1.R,0.6700000000000008,floor,5.02,5.69,1,1,3.5714285714285703,2094,2094-142345-0003
IH0.T,0.21999999999999975,it,3.29,3.51,1,1,4.234527687296417,2094,2094-142345-0003
EH1.N.D,0.40000000000000036,end,7.67,8.07,1,1,4.081632653061223,2094,2094-142345-0003
F.L.AO1.R,0.5099999999999998,floor,11.94,12.45,1,1,5.691056910569112,2094,2094-142345-0003
S.ER1,0.6799999999999999,sir,0.75,1.43,1,1,2.173913043478261,2094,2094-142345-0054
AO1.L,0.3700000000000001,all,5.09,5.46,1,1,5.555555555555556,2094,2094-142345-0054
IH1.R,0.27000000000000046,earshot,4.96,5.66,2,1-2,5.240174672489083,2094,2094-142345-0013
AY1,0.43999999999999995,eye,2.56,3.0,1,1,3.5856573705179287,2094,2094-142345-0013
L.EH1.K,0.20999999999999996,lecture,7.74,8.3,2,1-0,4.4052863436123335,2094,2094-142345-0013
T.UW1.N,0.5199999999999996,tune,10.22,10.74,1,1,4.901960784313723,2094,2094-142345-0013
AO1.F,0.4299999999999997,off,13.31,13.74,1,1,4.132231404958675,2094,2094-142345-0013
P.OY1.N.T,0.40000000000000036,point,11.93,12.33,1,1,4.615384615384613,2094,2094-142345-0013
T.AY1.M,0.4299999999999997,time,14.1,14.53,1,1,4.210526315789477,2094,2094-142345-0015
M.AE1,0.20999999999999996,manner,5.04,5.51,2,1-0,4.947916666666667,2094,2094-142345-0015
S.P.IH1,0.22999999999999865,spinning,12.72,13.37,2,1-0,4.411764705882355,2094,2094-142345-0015
Y.UW1,0.31000000000000005,you,1.68,1.99,1,1,5.325443786982249,2094,2094-142345-0042
P.IH1.L,0.3200000000000003,pillion,2.42,3.13,2,1-0,3.7037037037037033,2094,2094-142345-0005
R.AE1.G.Z,0.6899999999999995,rags,7.9,8.59,1,1,3.988603988603989,2094,2094-142345-0005
HH.AO1.R,0.22999999999999998,horses,1.26,2.09,2,1-0,3.164556962025317,2094,2094-142345-0005
W.IY1.L,0.4099999999999997,wheel,3.81,4.22,1,1,4.395604395604397,2094,2094-142345-0005
HH.AO1.R,0.22999999999999954,horses,5.54,6.3,2,1-0,5.639097744360903,2094,2094-142345-0052
HH.AH1.Z,0.25,husband,1.94,2.51,2,1-0,5.825242718446603,2094,2094-142345-0052
D.AA1.R,0.24,darling,1.23,1.74,2,1-0,4.878048780487805,2094,2094-142345-0025
F.EY1.S,0.54,face,2.85,3.39,1,1,3.03030303030303,2094,2094-142345-0025
L.AE1,0.23000000000000043,lackey,9.66,10.28,2,1-0,4.294478527607365,2094,2094-142345-0002
D.AO1.R,0.43999999999999995,door,3.13,3.57,1,1,3.548387096774194,2094,2094-142345-0002
P.EH1.R,0.46999999999999886,pair,14.55,15.02,1,1,4.387990762124711,2094,2094-142345-0002
B.AE1.NG,0.5199999999999996,bang,7.66,8.18,1,1,4.4665012406947895,2094,2094-142345-0002
S.ER1,0.4500000000000002,sir,2.01,2.46,1,1,5.418719211822661,2094,2094-142345-0055
HH.ER0,0.53,her,1.99,2.52,1,1,3.9800995024875627,2094,2094-142345-0012
M.EH1,0.16000000000000014,mary,15.16,15.63,2,1-0,5.3846153846153815,2094,2094-142345-0012
M.AO1,0.20000000000000018,morris,3.8,4.47,2,1-0,4.487179487179488,2094,2094-142345-0012
IH0.T,0.21999999999999997,it,1.43,1.65,1,1,5.042016806722689,2094,2094-142345-0045
W.EY1,0.4200000000000004,way,2.57,2.99,1,1,5.243445692883895,2094,2094-142345-0032
AE1.N.T,0.33000000000000007,aunt,1.04,1.37,1,1,3.529411764705882,2094,2094-142345-0036
F.AE1.M,0.29000000000000004,families,5.75,6.5,2,1-0,4.677060133630289,2094,2094-142345-0036
D.AH1.N,0.41999999999999993,done,5.62,6.04,1,1,4.918032786885247,2094,2094-142345-0039
CH.IH1.L,0.2699999999999996,children,4.03,4.58,2,1-0,5.104408352668213,2094,2094-142345-0039
F.UH1,0.16000000000000014,footed,15.37,15.78,2,1-0,4.411764705882355,2094,2094-142345-0011
HH.EH1.R,0.4300000000000015,hair,12.95,13.38,1,1,4.017857142857142,2094,2094-142345-0011
TH.ER1,0.21000000000000085,thirty,10.09,10.57,2,1-2,4.216867469879518,2094,2094-142345-0011
W.UH1,0.1299999999999999,woman,7.83,8.31,2,1-0,5.369127516778523,2094,2094-142345-0011
K.IH1,0.15000000000000013,kitchen,1.17,1.71,2,1-0,5.691056910569106,2094,2094-142345-0046
W.UH1.L,0.3700000000000001,wool,5.3,5.67,1,1,4.336043360433605,2094,2094-142345-0049
OW1,0.10000000000000053,opened,7.1,7.52,2,1-0,6.315789473684215,2094,2094-142345-0001
G.EY1.T,0.4500000000000002,gate,5.5,5.95,1,1,4.347826086956522,2094,2094-142345-0001
TH.IH1.NG.K,0.4400000000000004,think,4.39,4.83,1,1,4.065040650406504,2094,2094-142345-0001
P.EY1.N.Z,0.69,panes,2.54,3.23,1,1,3.6764705882352944,2094,2094-142345-0001
D.EH1,0.16000000000000014,dairy,9.1,9.56,2,1-0,6.333333333333331,2094,2094-142345-0059
K.AE1.P,0.2599999999999998,captain,3.29,3.87,2,1-0,5.970149253731342,2094,2094-142345-0059
B.L.AH1,0.16999999999999993,blushing,1.61,2.1,2,1-0,4.624277456647399,2094,2094-142345-0059
P.AE1.N.Z,0.5299999999999994,pans,5.49,6.02,1,1,5.025125628140705,2094,2094-142345-0059
P.L.EY1.S,0.5899999999999999,place,2.85,3.44,1,1,5.974842767295598,2094,2094-142345-0056
Y.UW1,0.27,you,1.22,1.49,1,1,5.1020408163265305,2094,2094-142345-0021
R.UW1,0.2599999999999998,ruin,4.58,5.09,2,1-0,3.8709677419354844,2094,2094-142345-0021
T.AY1.M,0.5499999999999998,time,2.98,3.53,1,1,4.716981132075472,2300,2300-131720-0014
W.EY1,0.4299999999999997,way,10.31,10.74,1,1,4.359673024523161,2300,2300-131720-0004
P.R.EH1,0.25,pressure,2.35,2.93,2,1-0,4.621848739495799,2300,2300-131720-0004
B.EY1,0.1900000000000004,basis,7.8,8.41,2,1-0,4.934210526315789,2300,2300-131720-0034
R.AE1.N,0.49,ran,0.99,1.48,1,1,3.4782608695652177,2300,2300-131720-0024
K.AH1.N,0.20000000000000018,country,4.01,4.5,2,1-0,5.0359712230215825,2300,2300-131720-0024
Y.IH1.R.Z,0.6300000000000008,years,15.69,16.32,1,1,3.830645161290322,2300,2300-131720-0003
P.AW1,0.2699999999999996,power,7.11,7.57,2,1-0,4.590163934426228,2300,2300-131720-0003
L.AE1.M.P,0.3600000000000012,lamp,8.04,8.4,1,1,5.08130081300813,2300,2300-131720-0013
R.AH1,0.18999999999999995,running,2.83,3.29,2,1-0,4.516129032258064,2300,2300-131720-0013
L.AY1.T,0.34999999999999964,light,13.38,13.73,1,1,4.862579281183932,2300,2300-131720-0013
AH1.P,0.29999999999999893,up,10.4,10.7,1,1,5.393258426966293,2300,2300-131720-0023
M.IY1,0.19000000000000128,meter,13.69,14.14,2,1-0,4.687499999999999,2300,2300-131720-0033
EY1.T,0.27,eight,2.0,2.27,1,1,4.864864864864865,2300,2300-131720-0033
EH1.N,0.08999999999999986,engineers,8.53,9.26,3,1-0-1,4.915514592933948,2300,2300-131720-0033
AH1,0.10999999999999943,other,16.96,17.3,2,1-0,4.942965779467679,2300,2300-131720-0033
K.AH1.M,0.20000000000000018,companies,5.51,6.19,3,1-0-0,5.405405405405405,2300,2300-131720-0035
M.IY1,0.2099999999999973,meter,24.62,25.08,2,1-0,4.78260869565218,2300,2300-131720-0035
AE1,0.129999999999999,accurate,12.48,12.95,3,1-0-0,5.759162303664921,2300,2300-131720-0035
